"edge","polarity","lr_name","score","share","rank","sender_name","receiver_name","sign"
"Macrophage->Endo","pos","CD80_CD28",0.0145409175548929,0.0712165788438555,5,"Macrophage","Endo",1
"Macrophage->Macrophage","neg","LGALS9_HAVCR2",11.9400720852997,0.671715734385778,1,"Macrophage","Macrophage",-1
"Macrophage->Macrophage","neg","IL10_IL10RA",5.571517412514,0.313438301180579,2,"Macrophage","Macrophage",-1
"Macrophage->Macrophage","neg","TGFB1_TGFBR1",0.232675994474779,0.0130897138129501,3,"Macrophage","Macrophage",-1
"Macrophage->Macrophage","neg","PVR_TIGIT",0.0185260897315738,0.00104222703853371,4,"Macrophage","Macrophage",-1
"Macrophage->Macrophage","neg","CD274_PDCD1",0.0126921145436445,0.000714023582159854,5,"Macrophage","Macrophage",-1
"Macrophage->Macrophage","pos","CCL5_CCR5",4.08622270114464,0.736919048314929,1,"Macrophage","Macrophage",1
"Macrophage->Macrophage","pos","CD86_CD28",1.21335471619104,0.218819253897606,2,"Macrophage","Macrophage",1
"Macrophage->Macrophage","pos","CD80_CD28",0.1497103132865,0.0269991113208571,3,"Macrophage","Macrophage",1
"Macrophage->Macrophage","pos","IFNG_IFNGR1",0.0484186974958513,0.00873194220894917,4,"Macrophage","Macrophage",1
"Macrophage->Macrophage","pos","IL12A_IL12RB1",0.0355464384033825,0.00641052861653089,5,"Macrophage","Macrophage",1
"Macrophage->Macrophage","pos","CXCL9_CXCR3",0.0117560601556387,0.00212011564112733,6,"Macrophage","Macrophage",1
"Macrophage->NK","neg","LGALS9_HAVCR2",11.3083284517532,0.701528079879282,1,"Macrophage","NK",-1
"Macrophage->NK","neg","IL10_IL10RA",3.88315639204111,0.240897075036516,2,"Macrophage","NK",-1
"Macrophage->NK","neg","PVR_TIGIT",0.558629109279665,0.034655343455016,3,"Macrophage","NK",-1
"Macrophage->NK","neg","TGFB1_TGFBR1",0.31137704674042,0.0193167135753315,4,"Macrophage","NK",-1
"Macrophage->NK","neg","CD274_PDCD1",0.0580753811908057,0.00360278805385484,5,"Macrophage","NK",-1
"Macrophage->NK","pos","CXCL9_CXCR3",1.90765570578349,0.644494807864992,1,"Macrophage","NK",1
"Macrophage->NK","pos","CCL5_CCR5",0.752061273811171,0.254081270901324,2,"Macrophage","NK",1
"Macrophage->NK","pos","CD86_CD28",0.205888502904849,0.0695587105781088,3,"Macrophage","NK",1
"Macrophage->NK","pos","IL12A_IL12RB1",0.0535186075198056,0.0180810743605921,4,"Macrophage","NK",1
"Macrophage->NK","pos","CD80_CD28",0.0254036448374592,0.00858253255498452,5,"Macrophage","NK",1
"Macrophage->NK","pos","IFNG_IFNGR1",0.0153963522013511,0.00520160373999779,6,"Macrophage","NK",1
"Macrophage->Treg","neg","LGALS9_HAVCR2",6.23935908229043,0.455677445180877,1,"Macrophage","Treg",-1
"Macrophage->Treg","neg","IL10_IL10RA",5.39352434436241,0.393903822707655,2,"Macrophage","Treg",-1
"Macrophage->Treg","neg","PVR_TIGIT",1.30855681816966,0.0955674805558198,3,"Macrophage","Treg",-1
"Macrophage->Treg","neg","CD274_PDCD1",0.654674097196891,0.0478126384621007,4,"Macrophage","Treg",-1
"Macrophage->Treg","neg","TGFB1_TGFBR1",0.0963761428097883,0.00703861309354714,5,"Macrophage","Treg",-1
"Macrophage->Treg","pos","CD86_CD28",6.22408757708396,0.404350119468802,1,"Macrophage","Treg",1
"Macrophage->Treg","pos","CCL5_CCR5",4.69736902375979,0.305166291833606,2,"Macrophage","Treg",1
"Macrophage->Treg","pos","CXCL9_CXCR3",3.64110168045798,0.236545498638536,3,"Macrophage","Treg",1
"Macrophage->Treg","pos","CD80_CD28",0.767961824068219,0.04989091998846,4,"Macrophage","Treg",1
"Macrophage->Treg","pos","IL12A_IL12RB1",0.0566675156015284,0.00368142581859579,5,"Macrophage","Treg",1
"Macrophage->Treg","pos","IFNG_IFNGR1",0.00562983450643382,0.000365744252000488,6,"Macrophage","Treg",1
"Macrophage->Tumor","neg","LGALS9_HAVCR2",1.53988108730229,0.784827261748168,1,"Macrophage","Tumor",-1
"Macrophage->Tumor","neg","TGFB1_TGFBR1",0.235682808777775,0.120119855344303,2,"Macrophage","Tumor",-1
"Macrophage->Tumor","neg","IL10_IL10RA",0.153970989562267,0.0784740010921947,3,"Macrophage","Tumor",-1
"Macrophage->Tumor","neg","CD274_PDCD1",0.0199174956789214,0.0101512991642453,4,"Macrophage","Tumor",-1
"Macrophage->Tumor","neg","PVR_TIGIT",0.0126113266496857,0.00642758265108917,5,"Macrophage","Tumor",-1
"Macrophage->Tumor","pos","CD86_CD28",0.1870429621565,0.555031101032783,1,"Macrophage","Tumor",1
"Macrophage->Tumor","pos","CCL5_CCR5",0.0660924228799743,0.196122590329292,2,"Macrophage","Tumor",1
"Macrophage->Tumor","pos","CXCL9_CXCR3",0.0253089700246686,0.0751018126362012,3,"Macrophage","Tumor",1
"Macrophage->Tumor","pos","CD80_CD28",0.0230783793797654,0.0684827601611972,4,"Macrophage","Tumor",1
"Macrophage->Tumor","pos","IL12A_IL12RB1",0.0201894752571742,0.0599102289231689,5,"Macrophage","Tumor",1
"Macrophage->Tumor","pos","IFNG_IFNGR1",0.0152832520129039,0.0453515069173576,6,"Macrophage","Tumor",1
"NK->Bcell","neg","IL10_IL10RA",1.49767021838055,0.500507362237498,1,"NK","Bcell",-1
"NK->Bcell","neg","LGALS9_HAVCR2",1.13701113066209,0.379978472468869,2,"NK","Bcell",-1
"NK->Bcell","neg","FASLG_FAS",0.259443140326616,0.0867034679743446,3,"NK","Bcell",-1
"NK->Bcell","neg","TGFB1_TGFBR1",0.0703593776388614,0.0235134451353232,4,"NK","Bcell",-1
"NK->Bcell","neg","PVR_TIGIT",0.0251201079273131,0.00839490483520189,5,"NK","Bcell",-1
"NK->Bcell","neg","CD274_PDCD1",0.00270009764658778,0.000902347348763223,6,"NK","Bcell",-1
"NK->Bcell","pos","IFNG_IFNGR1",1.02451238373162,0.755213239529054,1,"NK","Bcell",1
"NK->Bcell","pos","CCL5_CCR5",0.314659970559628,0.231949734810335,2,"NK","Bcell",1
"NK->Bcell","pos","CD80_CD28",0.0078158176765625,0.00576138373807246,3,"NK","Bcell",1
"NK->Bcell","pos","CD86_CD28",0.00612528622102865,0.00451521848196373,4,"NK","Bcell",1
"NK->Bcell","pos","CXCL9_CXCR3",0.00347343688532475,0.002560423440575,5,"NK","Bcell",1
"NK->CAF","neg","FASLG_FAS",3.42959327575707,0.843702737350968,1,"NK","CAF",-1
"NK->CAF","neg","LGALS9_HAVCR2",0.391290692091036,0.0962601105941014,2,"NK","CAF",-1
"NK->CAF","neg","TGFB1_TGFBR1",0.233136919528326,0.0573532315257414,3,"NK","CAF",-1
"NK->CAF","neg","PVR_TIGIT",0.0109099513277311,0.00268392052918889,4,"NK","CAF",-1
"NK->CAF","pos","IFNG_IFNGR1",1.37765321688025,0.995580791545351,1,"NK","CAF",1
"NK->CAF","pos","CD80_CD28",0.00290391554957983,0.00209855608509267,2,"NK","CAF",1
"NK->CAF","pos","CD86_CD28",0.00227580972829132,0.00164464643419464,3,"NK","CAF",1
"NK->CAF","pos","CXCL9_CXCR3",0.000935435636554622,0.000676005935361404,4,"NK","CAF",1
"NK->CD4conv","neg","IL10_IL10RA",2.52436973676576,0.370379621202958,1,"NK","CD4conv",-1
"NK->CD4conv","neg","FASLG_FAS",1.94889874480628,0.285945584100167,2,"NK","CD4conv",-1
"NK->CD4conv","neg","LGALS9_HAVCR2",1.46374244764681,0.214762665469406,3,"NK","CD4conv",-1
"NK->CD4conv","neg","PVR_TIGIT",0.715376267418027,0.104961165983294,4,"NK","CD4conv",-1
"NK->CD4conv","neg","TGFB1_TGFBR1",0.085609764379681,0.0125608034514173,5,"NK","CD4conv",-1
"NK->CD4conv","neg","CD274_PDCD1",0.0776310926189051,0.011390159792757,6,"NK","CD4conv",-1
"NK->CD4conv","pos","CCL5_CCR5",6.4574799978117,0.904603338788682,1,"NK","CD4conv",1
"NK->CD4conv","pos","IFNG_IFNGR1",0.404577722765216,0.0566757247311582,2,"NK","CD4conv",1
"NK->CD4conv","pos","CD80_CD28",0.147521997919551,0.0206657847810641,3,"NK","CD4conv",1
"NK->CD4conv","pos","CD86_CD28",0.115613554275317,0.0161958546123441,4,"NK","CD4conv",1
"NK->CD4conv","pos","CXCL9_CXCR3",0.0132725286684914,0.00185929708675126,5,"NK","CD4conv",1
"NK->CD8","neg","LGALS9_HAVCR2",4.08063785231066,0.345976807427613,1,"NK","CD8",-1
"NK->CD8","neg","IL10_IL10RA",3.7886638108109,0.321221793533737,2,"NK","CD8",-1
"NK->CD8","neg","FASLG_FAS",2.12355912534692,0.180045922515588,3,"NK","CD8",-1
"NK->CD8","neg","PVR_TIGIT",1.55799197908821,0.132094322121122,4,"NK","CD8",-1
"NK->CD8","neg","CD274_PDCD1",0.15597536487654,0.0132243685253239,5,"NK","CD8",-1
"NK->CD8","neg","TGFB1_TGFBR1",0.0877134804881297,0.0074367858766157,6,"NK","CD8",-1
"NK->CD8","pos","CCL5_CCR5",12.7842295597839,0.961414765053489,1,"NK","CD8",1
"NK->CD8","pos","IFNG_IFNGR1",0.317641107623787,0.0238876225923008,2,"NK","CD8",1
"NK->CD8","pos","CD80_CD28",0.0964755687875817,0.0072552699296869,3,"NK","CD8",1
"NK->CD8","pos","CD86_CD28",0.0756082724309888,0.0056859828068175,4,"NK","CD8",1
"NK->CD8","pos","CXCL9_CXCR3",0.0233548571942728,0.00175635961770614,5,"NK","CD8",1
"NK->Endo","neg","LGALS9_HAVCR2",0.614730298649589,0.805850812517899,1,"NK","Endo",-1
"NK->Endo","neg","FASLG_FAS",0.108458772031626,0.142178756697659,2,"NK","Endo",-1
"NK->Endo","neg","TGFB1_TGFBR1",0.0377288031654016,0.0494587410982611,3,"NK","Endo",-1
"NK->Endo","neg","CD274_PDCD1",0.00191600197817837,0.00251168968618068,4,"NK","Endo",-1
"NK->Endo","pos","IFNG_IFNGR1",1.72659328252372,0.9966880964795,1,"NK","Endo",1
"NK->Endo","pos","CD80_CD28",0.00313181480075901,0.00180786208535011,2,"NK","Endo",1
"NK->Endo","pos","CD86_CD28",0.00245441524351676,0.0014168284342305,3,"NK","Endo",1
"NK->Endo","pos","CXCL9_CXCR3",0.00015108174971537,8.72130009196509e-05,4,"NK","Endo",1
"NK->Macrophage","neg","IL10_IL10RA",4.21063055715215,0.471726600505701,1,"NK","Macrophage",-1
"NK->Macrophage","neg","LGALS9_HAVCR2",3.56065327829988,0.39890815490778,2,"NK","Macrophage",-1
"NK->Macrophage","neg","FASLG_FAS",0.868753776688779,0.0973284785239064,3,"NK","Macrophage",-1
"NK->Macrophage","neg","TGFB1_TGFBR1",0.260500155262424,0.0291844299814951,4,"NK","Macrophage",-1
"NK->Macrophage","neg","PVR_TIGIT",0.02412804399565,0.00270312011857389,5,"NK","Macrophage",-1
"NK->Macrophage","neg","CD274_PDCD1",0.00133190134036085,0.000149215962542759,6,"NK","Macrophage",-1
"NK->Macrophage","pos","CCL5_CCR5",10.1036355577197,0.781141352095464,1,"NK","Macrophage",1
"NK->Macrophage","pos","IFNG_IFNGR1",2.77320641266683,0.214404626379783,2,"NK","Macrophage",1
"NK->Macrophage","pos","CD80_CD28",0.0322445246805734,0.00249291766936448,3,"NK","Macrophage",1
"NK->Macrophage","pos","CD86_CD28",0.0252701573786456,0.00195370911684738,4,"NK","Macrophage",1
"NK->Macrophage","pos","CXCL9_CXCR3",9.56468929329379e-05,7.39473854164108e-06,5,"NK","Macrophage",1
"NK->NK","neg","LGALS9_HAVCR2",3.37226077750404,0.39197760148493,1,"NK","NK",-1
"NK->NK","neg","IL10_IL10RA",2.93466496681938,0.341113280007698,2,"NK","NK",-1
"NK->NK","neg","FASLG_FAS",1.21401653032318,0.1411122446086,3,"NK","NK",-1
"NK->NK","neg","PVR_TIGIT",0.727548442291042,0.0845672123804186,4,"NK","NK",-1
"NK->NK","neg","TGFB1_TGFBR1",0.348612538238562,0.0405212750739474,5,"NK","NK",-1
"NK->NK","neg","CD274_PDCD1",0.0060943885893887,0.000708386444405944,6,"NK","NK",-1
"NK->NK","pos","CCL5_CCR5",1.85955430807382,0.672127615014423,1,"NK","NK",1
"NK->NK","pos","IFNG_IFNGR1",0.881834185236448,0.318735035157484,2,"NK","NK",1
"NK->NK","pos","CXCL9_CXCR3",0.0155206198869666,0.00560985886934267,3,"NK","NK",1
"NK->NK","pos","CD80_CD28",0.00547142300991926,0.00197762145607961,4,"NK","NK",1
"NK->NK","pos","CD86_CD28",0.0042879751497501,0.00154986950267023,5,"NK","NK",1
"NK->Treg","neg","IL10_IL10RA",4.07611369285285,0.347780116024827,1,"NK","Treg",-1
"NK->Treg","neg","FASLG_FAS",3.90277778767426,0.332990837374435,2,"NK","Treg",-1
"NK->Treg","neg","LGALS9_HAVCR2",1.86064156163676,0.15875272059297,3,"NK","Treg",-1
"NK->Treg","neg","PVR_TIGIT",1.70424071874142,0.145408366782649,4,"NK","Treg",-1
"NK->Treg","neg","TGFB1_TGFBR1",0.107901118988297,0.0092062848361559,5,"NK","Treg",-1
"NK->Treg","neg","CD274_PDCD1",0.0687010272841177,0.00586167438896259,6,"NK","Treg",-1
"NK->Treg","pos","CCL5_CCR5",11.6147621329831,0.947226155060863,1,"NK","Treg",1
"NK->Treg","pos","IFNG_IFNGR1",0.322451737922794,0.0262971136565889,2,"NK","Treg",1
"NK->Treg","pos","CD80_CD28",0.165403193983824,0.0134892328984652,3,"NK","Treg",1
"NK->Treg","pos","CD86_CD28",0.129627116054841,0.010571563440251,4,"NK","Treg",1
"NK->Treg","pos","CXCL9_CXCR3",0.0296238755142525,0.0024159349438317,5,"NK","Treg",1
"NK->Tumor","neg","FASLG_FAS",0.653703404126192,0.432441993110292,1,"NK","Tumor",-1
"NK->Tumor","neg","LGALS9_HAVCR2",0.459208504146755,0.303778501890873,2,"NK","Tumor",-1
"NK->Tumor","neg","TGFB1_TGFBR1",0.263866534310437,0.174554651684639,3,"NK","Tumor",-1
"NK->Tumor","neg","IL10_IL10RA",0.116362366939691,0.0769767658617198,4,"NK","Tumor",-1
"NK->Tumor","neg","PVR_TIGIT",0.0164247635985774,0.0108654130636331,5,"NK","Tumor",-1
"NK->Tumor","neg","CD274_PDCD1",0.00209012762216763,0.00138267438884342,6,"NK","Tumor",-1
"NK->Tumor","pos","IFNG_IFNGR1",0.875356312346483,0.835383933149227,1,"NK","Tumor",1
"NK->Tumor","pos","CCL5_CCR5",0.163420792929103,0.155958325575474,2,"NK","Tumor",1
"NK->Tumor","pos","CD80_CD28",0.00497060861848846,0.00474363013014379,3,"NK","Tumor",1
"NK->Tumor","pos","CD86_CD28",0.00389548499477592,0.00371760108490726,4,"NK","Tumor",1
"NK->Tumor","pos","CXCL9_CXCR3",0.000205912892086668,0.000196510060247793,5,"NK","Tumor",1
"Treg->Bcell","neg","IL10_IL10RA",1.74493066390686,0.587620974523207,1,"Treg","Bcell",-1
"Treg->Bcell","neg","LGALS9_HAVCR2",1.13658912294691,0.382756531175379,2,"Treg","Bcell",-1
"Treg->Bcell","neg","TGFB1_TGFBR1",0.0309459752223801,0.0104213333480147,3,"Treg","Bcell",-1
"Treg->Bcell","neg","FASLG_FAS",0.0243289873168945,0.00819300361442865,4,"Treg","Bcell",-1
"Treg->Bcell","neg","CD274_PDCD1",0.0228267366722754,0.00768710730231232,5,"Treg","Bcell",-1
"Treg->Bcell","neg","PVR_TIGIT",0.00986180258462671,0.00332105003665816,6,"Treg","Bcell",-1
"Treg->Bcell","pos","IFNG_IFNGR1",0.73989594642627,0.761829550765566,1,"Treg","Bcell",1
"Treg->Bcell","pos","CCL5_CCR5",0.193622338997875,0.199362113347688,2,"Treg","Bcell",1
"Treg->Bcell","pos","CD80_CD28",0.025422253302958,0.0261758750088934,3,"Treg","Bcell",1
"Treg->Bcell","pos","CD86_CD28",0.0113505319176187,0.0116870090632553,4,"Treg","Bcell",1
"Treg->Bcell","pos","CXCL9_CXCR3",0.000918231597158203,0.000945451814597135,5,"Treg","Bcell",1
"Treg->CAF","neg","LGALS9_HAVCR2",0.391145462474118,0.47725415107395,1,"Treg","CAF",-1
"Treg->CAF","neg","FASLG_FAS",0.321606234040179,0.392406214394196,2,"Treg","CAF",-1
"Treg->CAF","neg","TGFB1_TGFBR1",0.102539982263299,0.125113638994206,3,"Treg","CAF",-1
"Treg->CAF","neg","PVR_TIGIT",0.00428309410585714,0.0052259955376472,4,"Treg","CAF",-1
"Treg->CAF","pos","IFNG_IFNGR1",0.99493187875202,0.98621193595292,1,"Treg","CAF",1
"Treg->CAF","pos","CD80_CD28",0.00944547067585714,0.0093626871549317,2,"Treg","CAF",1
"Treg->CAF","pos","CD86_CD28",0.00421721533121429,0.00418025413091,3,"Treg","CAF",1
"Treg->CAF","pos","CXCL9_CXCR3",0.000247290101116071,0.000245122761238269,4,"Treg","CAF",1
"Treg->CD4conv","neg","IL10_IL10RA",2.94113490851415,0.528801674425422,1,"Treg","CD4conv",-1
"Treg->CD4conv","neg","LGALS9_HAVCR2",1.4631991718694,0.263076056070247,2,"Treg","CD4conv",-1
"Treg->CD4conv","neg","CD274_PDCD1",0.656296453216127,0.117998893004021,3,"Treg","CD4conv",-1
"Treg->CD4conv","neg","PVR_TIGIT",0.280846704298309,0.0504948640947704,4,"Treg","CD4conv",-1
"Treg->CD4conv","neg","FASLG_FAS",0.182755777565029,0.0328585951319486,5,"Treg","CD4conv",-1
"Treg->CD4conv","neg","TGFB1_TGFBR1",0.0376535116738176,0.00676991727359116,6,"Treg","CD4conv",-1
"Treg->CD4conv","pos","CCL5_CCR5",3.97353492083722,0.800582312276925,1,"Treg","CD4conv",1
"Treg->CD4conv","pos","CD80_CD28",0.479839954572574,0.0966774894414733,2,"Treg","CD4conv",1
"Treg->CD4conv","pos","IFNG_IFNGR1",0.29218330772932,0.0588686881506941,3,"Treg","CD4conv",1
"Treg->CD4conv","pos","CD86_CD28",0.214239023379213,0.0431645816971308,4,"Treg","CD4conv",1
"Treg->CD4conv","pos","CXCL9_CXCR3",0.00350870207231575,0.000706928433776927,5,"Treg","CD4conv",1
"Treg->CD8","neg","IL10_IL10RA",4.41415979137693,0.414037181613676,1,"Treg","CD8",-1
"Treg->CD8","neg","LGALS9_HAVCR2",4.07912330191615,0.382611594324094,2,"Treg","CD8",-1
"Treg->CD8","neg","CD274_PDCD1",1.318622156461,0.123683470258823,3,"Treg","CD8",-1
"Treg->CD8","neg","PVR_TIGIT",0.611645832520245,0.057370853936268,4,"Treg","CD8",-1
"Treg->CD8","neg","FASLG_FAS",0.199134357386364,0.0186783061763566,5,"Treg","CD8",-1
"Treg->CD8","neg","TGFB1_TGFBR1",0.0385787834535244,0.00361859369078232,6,"Treg","CD8",-1
"Treg->CD8","pos","CCL5_CCR5",7.86662639435433,0.919416401171134,1,"Treg","CD8",1
"Treg->CD8","pos","CD80_CD28",0.313802912089366,0.0366758925169354,2,"Treg","CD8",1
"Treg->CD8","pos","IFNG_IFNGR1",0.229398269538884,0.0268110522657709,3,"Treg","CD8",1
"Treg->CD8","pos","CD86_CD28",0.140106776809497,0.0163750586409345,4,"Treg","CD8",1
"Treg->CD8","pos","CXCL9_CXCR3",0.00617404850898674,0.000721595405225102,5,"Treg","CD8",1
"Treg->Endo","neg","LGALS9_HAVCR2",0.61450213823692,0.934653973041997,1,"Treg","Endo",-1
"Treg->Endo","neg","TGFB1_TGFBR1",0.0165941576959274,0.025239611800674,2,"Treg","Endo",-1
"Treg->Endo","neg","CD274_PDCD1",0.016197959608871,0.0246369969468976,3,"Treg","Endo",-1
"Treg->Endo","neg","FASLG_FAS",0.0101705987903226,0.0154694182104312,4,"Treg","Endo",-1
"Treg->Endo","pos","IFNG_IFNGR1",1.24693404506546,0.98828979259713,1,"Treg","Endo",1
"Treg->Endo","pos","CD80_CD28",0.0101867510806452,0.00807377274890343,2,"Treg","Endo",1
"Treg->Endo","pos","CD86_CD28",0.00454818233064516,0.00360477941077571,3,"Treg","Endo",1
"Treg->Endo","pos","CXCL9_CXCR3",3.9939702641129e-05,3.16552431909262e-05,4,"Treg","Endo",1
"Treg->Macrophage","neg","IL10_IL10RA",4.90579186484904,0.565059878671363,1,"Treg","Macrophage",-1
"Treg->Macrophage","neg","LGALS9_HAVCR2",3.55933172293954,0.409971643095225,2,"Treg","Macrophage",-1
"Treg->Macrophage","neg","TGFB1_TGFBR1",0.114575080404415,0.0131970093342051,3,"Treg","Macrophage",-1
"Treg->Macrophage","neg","FASLG_FAS",0.0814664037289916,0.00938347925780027,4,"Treg","Macrophage",-1
"Treg->Macrophage","neg","CD274_PDCD1",0.0112599487682563,0.00129694562266809,5,"Treg","Macrophage",-1
"Treg->Macrophage","neg","PVR_TIGIT",0.00947233217814202,0.00109104401873773,6,"Treg","Macrophage",-1
"Treg->Macrophage","pos","CCL5_CCR5",6.21715417308563,0.742641312157134,1,"Treg","Macrophage",1
"Treg->Macrophage","pos","IFNG_IFNGR1",2.00279100176601,0.239234108744938,2,"Treg","Macrophage",1
"Treg->Macrophage","pos","CD80_CD28",0.104880705766866,0.0125280381959733,3,"Treg","Macrophage",1
"Treg->Macrophage","pos","CD86_CD28",0.0468271550976429,0.00559352059449405,4,"Treg","Macrophage",1
"Treg->Macrophage","pos","CXCL9_CXCR3",2.52850424984244e-05,3.02030746161458e-06,5,"Treg","Macrophage",1
"Treg->NK","neg","IL10_IL10RA",3.41916853660447,0.462393625412889,1,"Treg","NK",-1
"Treg->NK","neg","LGALS9_HAVCR2",3.37100914502015,0.455880756733281,2,"Treg","NK",-1
"Treg->NK","neg","PVR_TIGIT",0.285625329691582,0.0386267393057496,3,"Treg","NK",-1
"Treg->NK","neg","TGFB1_TGFBR1",0.153329312062917,0.0207355957238788,4,"Treg","NK",-1
"Treg->NK","neg","FASLG_FAS",0.113843028308824,0.0153956407893176,5,"Treg","NK",-1
"Treg->NK","neg","CD274_PDCD1",0.0515222120519608,0.00696764203488391,6,"Treg","NK",-1
"Treg->NK","pos","CCL5_CCR5",1.1442550318125,0.631851599175022,1,"Treg","NK",1
"Treg->NK","pos","IFNG_IFNGR1",0.636854711994853,0.351667816202388,2,"Treg","NK",1
"Treg->NK","pos","CD80_CD28",0.0177967178153235,0.00982725380186169,3,"Treg","NK",1
"Treg->NK","pos","CD86_CD28",0.00794588155441667,0.00438767392533186,4,"Treg","NK",1
"Treg->NK","pos","CXCL9_CXCR3",0.00410300346838235,0.00226565689539643,5,"Treg","NK",1
"Treg->Treg","neg","IL10_IL10RA",4.74906670703542,0.574091516512792,1,"Treg","Treg",-1
"Treg->Treg","neg","LGALS9_HAVCR2",1.85995097464689,0.224840403713983,2,"Treg","Treg",-1
"Treg->Treg","neg","PVR_TIGIT",0.669061039607879,0.0808795265602589,3,"Treg","Treg",-1
"Treg->Treg","neg","CD274_PDCD1",0.5808013132085,0.0702102386135218,4,"Treg","Treg",-1
"Treg->Treg","neg","FASLG_FAS",0.365978576953125,0.0442413655598808,5,"Treg","Treg",-1
"Treg->Treg","neg","TGFB1_TGFBR1",0.0474578580245234,0.00573694903956299,6,"Treg","Treg",-1
"Treg->Treg","pos","CCL5_CCR5",7.1470082676626,0.875223825106611,1,"Treg","Treg",1
"Treg->Treg","pos","CD80_CD28",0.538001533375641,0.0658837575555579,2,"Treg","Treg",1
"Treg->Treg","pos","CD86_CD28",0.240207014835992,0.0294157911210804,3,"Treg","Treg",1
"Treg->Treg","pos","IFNG_IFNGR1",0.232872474355254,0.0285176020698663,4,"Treg","Treg",1
"Treg->Treg","pos","CXCL9_CXCR3",0.00783131504199609,0.000959024146884383,5,"Treg","Treg",1
"Treg->Tumor","neg","LGALS9_HAVCR2",0.459038066473458,0.576618950851981,1,"Treg","Tumor",-1
"Treg->Tumor","neg","IL10_IL10RA",0.13557341242814,0.170300035111047,2,"Treg","Tumor",-1
"Treg->Tumor","neg","TGFB1_TGFBR1",0.116055705817898,0.145782940929523,3,"Treg","Tumor",-1
"Treg->Tumor","neg","FASLG_FAS",0.0613002980459427,0.0770021401878858,4,"Treg","Tumor",-1
"Treg->Tumor","neg","CD274_PDCD1",0.0176700249722315,0.0221961358004403,5,"Treg","Tumor",-1
"Treg->Tumor","neg","PVR_TIGIT",0.00644813217272106,0.0080997971191226,6,"Treg","Tumor",-1
"Treg->Tumor","pos","IFNG_IFNGR1",0.632176435803313,0.836017305304872,1,"Treg","Tumor",1
"Treg->Tumor","pos","CCL5_CCR5",0.10055907687128,0.132983647773972,2,"Treg","Tumor",1
"Treg->Tumor","pos","CD80_CD28",0.0161677353027325,0.0213809084539782,3,"Treg","Tumor",1
"Treg->Tumor","pos","CD86_CD28",0.00721857316904014,0.00954615159177587,4,"Treg","Tumor",1
"Treg->Tumor","pos","CXCL9_CXCR3",5.44347659158711e-05,7.19868754014219e-05,5,"Treg","Tumor",1
"Tumor->Bcell","neg","IL10_IL10RA",0.728042852777363,0.74439912889146,1,"Tumor","Bcell",-1
"Tumor->Bcell","neg","LGALS9_HAVCR2",0.195990741225875,0.200393886819665,2,"Tumor","Bcell",-1
"Tumor->Bcell","neg","PVR_TIGIT",0.0414344947004015,0.042365365779463,3,"Tumor","Bcell",-1
"Tumor->Bcell","neg","CD274_PDCD1",0.00824263600640289,0.00842781580717205,4,"Tumor","Bcell",-1
"Tumor->Bcell","neg","TGFB1_TGFBR1",0.00347046821898922,0.00354843606967059,5,"Tumor","Bcell",-1
"Tumor->Bcell","neg","FASLG_FAS",0.000846352403464816,0.000865366632569724,6,"Tumor","Bcell",-1
"Tumor->Bcell","pos","CCL5_CCR5",0.110169633160937,0.545328821117641,1,"Tumor","Bcell",1
"Tumor->Bcell","pos","IL12A_IL12RB1",0.0443887563456528,0.219719967057456,2,"Tumor","Bcell",1
"Tumor->Bcell","pos","IFNG_IFNGR1",0.0328505699545669,0.16260708211851,3,"Tumor","Bcell",1
"Tumor->Bcell","pos","CXCL9_CXCR3",0.0107604052061726,0.0532629447649903,4,"Tumor","Bcell",1
"Tumor->Bcell","pos","CD86_CD28",0.00268224193068055,0.0132768330804333,5,"Tumor","Bcell",1
"Tumor->Bcell","pos","CD80_CD28",0.00117261969383798,0.00580435186096935,6,"Tumor","Bcell",1
"Tumor->CAF","neg","LGALS9_HAVCR2",0.0674481987991192,0.623763140700622,1,"Tumor","CAF",-1
"Tumor->CAF","neg","PVR_TIGIT",0.0179954768418411,0.166422756324498,2,"Tumor","CAF",-1
"Tumor->CAF","neg","TGFB1_TGFBR1",0.0114994517724275,0.106347304770404,3,"Tumor","CAF",-1
"Tumor->CAF","neg","FASLG_FAS",0.0111879794092439,0.103466798204476,4,"Tumor","CAF",-1
"Tumor->CAF","pos","IFNG_IFNGR1",0.0441738861266067,0.602811776107544,1,"Tumor","CAF",1
"Tumor->CAF","pos","IL12A_IL12RB1",0.0247757004485027,0.338097579843099,2,"Tumor","CAF",1
"Tumor->CAF","pos","CXCL9_CXCR3",0.00289789819879816,0.0395456979988046,3,"Tumor","CAF",1
"Tumor->CAF","pos","CD86_CD28",0.000996569312715081,0.0135995215745851,4,"Tumor","CAF",1
"Tumor->CAF","pos","CD80_CD28",0.000435679119395386,0.00594542447596693,5,"Tumor","CAF",1
"Tumor->CD4conv","neg","IL10_IL10RA",1.22713887347448,0.422132856752139,1,"Tumor","CD4conv",-1
"Tumor->CD4conv","neg","PVR_TIGIT",1.17998116277583,0.405910716320104,2,"Tumor","CD4conv",-1
"Tumor->CD4conv","neg","LGALS9_HAVCR2",0.252310605887405,0.0867942489268133,3,"Tumor","CD4conv",-1
"Tumor->CD4conv","neg","CD274_PDCD1",0.236985814215139,0.0815225570037723,4,"Tumor","CD4conv",-1
