"sender","receiver","lr_pair","score","sign","sender_name","receiver_name","pair_name"
9,7,18,0.382440695205566,-1,"NK","Endo","HLA-B_KIR3DL1"
9,9,18,5.92828219706267,-1,"NK","NK","HLA-B_KIR3DL1"
1,1,19,0.734521893985979,-1,"Tumor","Tumor","HLA-A_LILRB1"
1,2,19,2.59492976210869,-1,"Tumor","CD8","HLA-A_LILRB1"
1,3,19,1.71416092982187,-1,"Tumor","CD4conv","HLA-A_LILRB1"
1,4,19,9.77033803306326,-1,"Tumor","Bcell","HLA-A_LILRB1"
1,5,19,1.91511641584669,-1,"Tumor","Treg","HLA-A_LILRB1"
1,6,19,20.9110947483969,-1,"Tumor","Macrophage","HLA-A_LILRB1"
1,7,19,1.34364986248432,-1,"Tumor","Endo","HLA-A_LILRB1"
1,8,19,1.08189220799906,-1,"Tumor","CAF","HLA-A_LILRB1"
1,9,19,4.4950589269642,-1,"Tumor","NK","HLA-A_LILRB1"
2,1,19,0.933740515968998,-1,"CD8","Tumor","HLA-A_LILRB1"
2,2,19,3.29873224312757,-1,"CD8","CD8","HLA-A_LILRB1"
2,3,19,2.17907937689918,-1,"CD8","CD4conv","HLA-A_LILRB1"
2,4,19,12.4202703158065,-1,"CD8","Bcell","HLA-A_LILRB1"
2,5,19,2.43453844591258,-1,"CD8","Treg","HLA-A_LILRB1"
2,6,19,26.5826472426667,-1,"CD8","Macrophage","HLA-A_LILRB1"
2,7,19,1.70807749387758,-1,"CD8","Endo","HLA-A_LILRB1"
2,8,19,1.37532536033455,-1,"CD8","CAF","HLA-A_LILRB1"
2,9,19,5.71421856331313,-1,"CD8","NK","HLA-A_LILRB1"
3,1,19,0.853069365005129,-1,"CD4conv","Tumor","HLA-A_LILRB1"
3,2,19,3.01373601320756,-1,"CD4conv","CD8","HLA-A_LILRB1"
3,3,19,1.99081632268902,-1,"CD4conv","CD4conv","HLA-A_LILRB1"
3,4,19,11.3472125609776,-1,"CD4conv","Bcell","HLA-A_LILRB1"
3,5,19,2.22420483058933,-1,"CD4conv","Treg","HLA-A_LILRB1"
3,6,19,24.2860212399843,-1,"CD4conv","Macrophage","HLA-A_LILRB1"
3,7,19,1.56050696972228,-1,"CD4conv","Endo","HLA-A_LILRB1"
3,8,19,1.25650318450463,-1,"CD4conv","CAF","HLA-A_LILRB1"
3,9,19,5.22053473951204,-1,"CD4conv","NK","HLA-A_LILRB1"
4,1,19,0.733073112900705,-1,"Bcell","Tumor","HLA-A_LILRB1"
4,2,19,2.58981148695891,-1,"Bcell","CD8","HLA-A_LILRB1"
4,3,19,1.71077989522974,-1,"Bcell","CD4conv","HLA-A_LILRB1"
4,4,19,9.75106688395943,-1,"Bcell","Bcell","HLA-A_LILRB1"
4,5,19,1.91133901389027,-1,"Bcell","Treg","HLA-A_LILRB1"
4,6,19,20.8698494175335,-1,"Bcell","Macrophage","HLA-A_LILRB1"
4,7,19,1.34099962901689,-1,"Bcell","Endo","HLA-A_LILRB1"
4,8,19,1.07975826892919,-1,"Bcell","CAF","HLA-A_LILRB1"
4,9,19,4.48619281091797,-1,"Bcell","NK","HLA-A_LILRB1"
5,1,19,0.921586942652316,-1,"Treg","Tumor","HLA-A_LILRB1"
5,2,19,3.25579592036626,-1,"Treg","CD8","HLA-A_LILRB1"
5,3,19,2.15071646395164,-1,"Treg","CD4conv","HLA-A_LILRB1"
5,4,19,12.2586079874459,-1,"Treg","Bcell","HLA-A_LILRB1"
5,5,19,2.40285047587309,-1,"Treg","Treg","HLA-A_LILRB1"
5,6,19,26.2366473136821,-1,"Treg","Macrophage","HLA-A_LILRB1"
5,7,19,1.68584514484978,-1,"Treg","Endo","HLA-A_LILRB1"
5,8,19,1.35742411548627,-1,"Treg","CAF","HLA-A_LILRB1"
5,9,19,5.63984225311875,-1,"Treg","NK","HLA-A_LILRB1"
6,1,19,0.878787518563398,-1,"Macrophage","Tumor","HLA-A_LILRB1"
6,2,19,3.10459348477002,-1,"Macrophage","CD8","HLA-A_LILRB1"
6,3,19,2.05083502924862,-1,"Macrophage","CD4conv","HLA-A_LILRB1"
6,4,19,11.6893059089198,-1,"Macrophage","Bcell","HLA-A_LILRB1"
6,5,19,2.2912596841859,-1,"Macrophage","Treg","HLA-A_LILRB1"
6,6,19,25.0181910367107,-1,"Macrophage","Macrophage","HLA-A_LILRB1"
6,7,19,1.60755280154139,-1,"Macrophage","Endo","HLA-A_LILRB1"
6,8,19,1.29438397494346,-1,"Macrophage","CAF","HLA-A_LILRB1"
6,9,19,5.37792230914566,-1,"Macrophage","NK","HLA-A_LILRB1"
7,1,19,0.911415612834594,-1,"Endo","Tumor","HLA-A_LILRB1"
7,2,19,3.21986249662446,-1,"Endo","CD8","HLA-A_LILRB1"
7,3,19,2.12697953204992,-1,"Endo","CD4conv","HLA-A_LILRB1"
7,4,19,12.1233127275243,-1,"Endo","Bcell","HLA-A_LILRB1"
7,5,19,2.37633080251223,-1,"Endo","Treg","HLA-A_LILRB1"
7,6,19,25.9470798504424,-1,"Endo","Macrophage","HLA-A_LILRB1"
7,7,19,1.66723888406605,-1,"Endo","Endo","HLA-A_LILRB1"
7,8,19,1.34244255732594,-1,"Endo","CAF","HLA-A_LILRB1"
7,9,19,5.57759669274731,-1,"Endo","NK","HLA-A_LILRB1"
8,1,19,0.635680327789379,-1,"CAF","Tumor","HLA-A_LILRB1"
8,2,19,2.24574082171492,-1,"CAF","CD8","HLA-A_LILRB1"
8,3,19,1.48349339982194,-1,"CAF","CD4conv","HLA-A_LILRB1"
8,4,19,8.45558414844099,-1,"CAF","Bcell","HLA-A_LILRB1"
8,5,19,1.65740713918527,-1,"CAF","Treg","HLA-A_LILRB1"
8,6,19,18.0971754183673,-1,"CAF","Macrophage","HLA-A_LILRB1"
8,7,19,1.16284047080357,-1,"CAF","Endo","HLA-A_LILRB1"
8,8,19,0.93630645872449,-1,"CAF","CAF","HLA-A_LILRB1"
8,9,19,3.89017748214286,-1,"CAF","NK","HLA-A_LILRB1"
9,1,19,0.890733389655946,-1,"NK","Tumor","HLA-A_LILRB1"
9,2,19,3.14679603405572,-1,"NK","CD8","HLA-A_LILRB1"
9,3,19,2.07871322548374,-1,"NK","CD4conv","HLA-A_LILRB1"
9,4,19,11.8482054592657,-1,"NK","Bcell","HLA-A_LILRB1"
9,5,19,2.32240611292852,-1,"NK","Treg","HLA-A_LILRB1"
9,6,19,25.3582778936359,-1,"NK","Macrophage","HLA-A_LILRB1"
9,7,19,1.62940520401186,-1,"NK","Endo","HLA-A_LILRB1"
9,8,19,1.31197929096958,-1,"NK","CAF","HLA-A_LILRB1"
9,9,19,5.45102754254248,-1,"NK","NK","HLA-A_LILRB1"
1,1,20,0.116057303647291,-1,"Tumor","Tumor","HLA-G_LILRB1"
1,2,20,0.410008951142564,-1,"Tumor","CD8","HLA-G_LILRB1"
1,3,20,0.270844064910143,-1,"Tumor","CD4conv","HLA-G_LILRB1"
1,4,20,1.54375124434554,-1,"Tumor","Bcell","HLA-G_LILRB1"
1,5,20,0.302595809891643,-1,"Tumor","Treg","HLA-G_LILRB1"
1,6,20,3.30403394736426,-1,"Tumor","Macrophage","HLA-G_LILRB1"
1,7,20,0.212301881486136,-1,"Tumor","Endo","HLA-G_LILRB1"
1,8,20,0.170943158434678,-1,"Tumor","CAF","HLA-G_LILRB1"
1,9,20,0.710236717340257,-1,"Tumor","NK","HLA-G_LILRB1"
2,1,20,0.207509015170238,-1,"CD8","Tumor","HLA-G_LILRB1"
2,2,20,0.733090904137696,-1,"CD8","CD8","HLA-G_LILRB1"
2,3,20,0.484265818763226,-1,"CD8","CD4conv","HLA-G_LILRB1"
2,4,20,2.76020802064748,-1,"CD8","Bcell","HLA-G_LILRB1"
2,5,20,0.541037543798917,-1,"CD8","Treg","HLA-G_LILRB1"
2,6,20,5.9075715957545,-1,"CD8","Macrophage","HLA-G_LILRB1"
2,7,20,0.379593123064986,-1,"CD8","Endo","HLA-G_LILRB1"
2,8,20,0.305644240750874,-1,"CD8","CAF","HLA-G_LILRB1"
2,9,20,1.26989441527026,-1,"CD8","NK","HLA-G_LILRB1"
3,1,20,0.162285412455171,-1,"CD4conv","Tumor","HLA-G_LILRB1"
3,2,20,0.573324294597604,-1,"CD4conv","CD8","HLA-G_LILRB1"
3,3,20,0.378727054684624,-1,"CD4conv","CD4conv","HLA-G_LILRB1"
3,4,20,2.15866041639377,-1,"CD4conv","Bcell","HLA-G_LILRB1"
3,5,20,0.423126199491177,-1,"CD4conv","Treg","HLA-G_LILRB1"
3,6,20,4.62010140734827,-1,"CD4conv","Macrophage","HLA-G_LILRB1"
3,7,20,0.296866266225638,-1,"CD4conv","Endo","HLA-G_LILRB1"
3,8,20,0.239033478300259,-1,"CD4conv","CAF","HLA-G_LILRB1"
3,9,20,0.993139207892158,-1,"CD4conv","NK","HLA-G_LILRB1"
4,1,20,0.124785663622096,-1,"Bcell","Tumor","HLA-G_LILRB1"
4,2,20,0.440844629777151,-1,"Bcell","CD8","HLA-G_LILRB1"
4,3,20,0.29121352397288,-1,"Bcell","CD4conv","HLA-G_LILRB1"
4,4,20,1.65985265415557,-1,"Bcell","Bcell","HLA-G_LILRB1"
4,5,20,0.325353232928358,-1,"Bcell","Treg","HLA-G_LILRB1"
4,6,20,3.55252151992768,-1,"Bcell","Macrophage","HLA-G_LILRB1"
4,7,20,0.228268539220758,-1,"Bcell","Endo","HLA-G_LILRB1"
4,8,20,0.18379933702196,-1,"Bcell","CAF","HLA-G_LILRB1"
4,9,20,0.763651724767187,-1,"Bcell","NK","HLA-G_LILRB1"
5,1,20,0.202731792104756,-1,"Treg","Tumor","HLA-G_LILRB1"
5,2,20,0.716213860152554,-1,"Treg","CD8","HLA-G_LILRB1"
5,3,20,0.473117166559743,-1,"Treg","CD4conv","HLA-G_LILRB1"
5,4,20,2.69666316978426,-1,"Treg","Bcell","HLA-G_LILRB1"
5,5,20,0.52858190647922,-1,"Treg","Treg","HLA-G_LILRB1"
5,6,20,5.77156889117286,-1,"Treg","Macrophage","HLA-G_LILRB1"
5,7,20,0.370854220702037,-1,"Treg","Endo","HLA-G_LILRB1"
5,8,20,0.298607771923007,-1,"Treg","CAF","HLA-G_LILRB1"
5,9,20,1.24065920885583,-1,"Treg","NK","HLA-G_LILRB1"
6,1,20,0.214436263894871,-1,"Macrophage","Tumor","HLA-G_LILRB1"
6,2,20,0.757563590428274,-1,"Macrophage","CD8","HLA-G_LILRB1"
6,3,20,0.500432006881168,-1,"Macrophage","CD4conv","HLA-G_LILRB1"
6,4,20,2.85235171606749,-1,"Macrophage","Bcell","HLA-G_LILRB1"
6,5,20,0.559098935648254,-1,"Macrophage","Treg","HLA-G_LILRB1"
6,6,20,6.10478335433181,-1,"Macrophage","Macrophage","HLA-G_LILRB1"
6,7,20,0.392265035056252,-1,"Macrophage","Endo","HLA-G_LILRB1"
6,8,20,0.315847526016317,-1,"Macrophage","CAF","HLA-G_LILRB1"
6,9,20,1.31228714920224,-1,"Macrophage","NK","HLA-G_LILRB1"
7,1,20,0.157080512641352,-1,"Endo","Tumor","HLA-G_LILRB1"
7,2,20,0.554936347898863,-1,"Endo","CD8","HLA-G_LILRB1"
7,3,20,0.366580329069586,-1,"Endo","CD4conv","HLA-G_LILRB1"
7,4,20,2.08942676791357,-1,"Endo","Bcell","HLA-G_LILRB1"
7,5,20,0.409555482051852,-1,"Endo","Treg","HLA-G_LILRB1"
7,6,20,4.47192317868848,-1,"Endo","Macrophage","HLA-G_LILRB1"
7,7,20,0.28734502121396,-1,"Endo","Endo","HLA-G_LILRB1"
7,8,20,0.231367075708189,-1,"Endo","CAF","HLA-G_LILRB1"
7,9,20,0.961286744999462,-1,"Endo","NK","HLA-G_LILRB1"
8,1,20,0.0843251491839822,-1,"CAF","Tumor","HLA-G_LILRB1"
8,2,20,0.297905128633167,-1,"CAF","CD8","HLA-G_LILRB1"
8,3,20,0.196790425603491,-1,"CAF","CD4conv","HLA-G_LILRB1"
8,4,20,1.12166188504617,-1,"CAF","Bcell","HLA-G_LILRB1"
8,5,20,0.219860672354646,-1,"CAF","Treg","HLA-G_LILRB1"
8,6,20,2.40065163298265,-1,"CAF","Macrophage","HLA-G_LILRB1"
8,7,20,0.154254728188116,-1,"CAF","Endo","HLA-G_LILRB1"
8,8,20,0.12420422398226,-1,"CAF","CAF","HLA-G_LILRB1"
8,9,20,0.51604522303631,-1,"CAF","NK","HLA-G_LILRB1"
9,1,20,0.249077502412361,-1,"NK","Tumor","HLA-G_LILRB1"
9,2,20,0.879944667917378,-1,"NK","CD8","HLA-G_LILRB1"
9,3,20,0.581274604104629,-1,"NK","CD4conv","HLA-G_LILRB1"
9,4,20,3.31313663340082,-1,"NK","Bcell","HLA-G_LILRB1"
9,5,20,0.649418918065787,-1,"NK","Treg","HLA-G_LILRB1"
9,6,20,7.09098434680336,-1,"NK","Macrophage","HLA-G_LILRB1"
9,7,20,0.455633732097706,-1,"NK","Endo","HLA-G_LILRB1"
9,8,20,0.366871309424773,-1,"NK","CAF","HLA-G_LILRB1"
9,9,20,1.52428138615294,-1,"NK","NK","HLA-G_LILRB1"
1,1,21,0.0113061353570077,-1,"Tumor","Tumor","HLA-G_KIR2DL4"
1,2,21,0.852212760279512,-1,"Tumor","CD8","HLA-G_KIR2DL4"
1,3,21,0.0126323099452425,-1,"Tumor","CD4conv","HLA-G_KIR2DL4"
1,4,21,0.0288085240907432,-1,"Tumor","Bcell","HLA-G_KIR2DL4"
1,5,21,0.128100971956984,-1,"Tumor","Treg","HLA-G_KIR2DL4"
1,6,21,0.0482574769966461,-1,"Tumor","Macrophage","HLA-G_KIR2DL4"
1,7,21,0.081364841977572,-1,"Tumor","Endo","HLA-G_KIR2DL4"
1,9,21,1.63469276421578,-1,"Tumor","NK","HLA-G_KIR2DL4"
2,1,21,0.0202152293701754,-1,"CD8","Tumor","HLA-G_KIR2DL4"
2,2,21,1.5237458138658,-1,"CD8","CD8","HLA-G_KIR2DL4"
2,3,21,0.0225864130363471,-1,"CD8","CD4conv","HLA-G_KIR2DL4"
2,4,21,0.0515092826966409,-1,"CD8","Bcell","HLA-G_KIR2DL4"
2,5,21,0.229042944284916,-1,"CD8","Treg","HLA-G_KIR2DL4"
2,6,21,0.0862837685477124,-1,"CD8","Macrophage","HLA-G_KIR2DL4"
2,7,21,0.145479325278484,-1,"CD8","Endo","HLA-G_KIR2DL4"
2,9,21,2.92281032686433,-1,"CD8","NK","HLA-G_KIR2DL4"
3,1,21,0.0158096111319472,-1,"CD4conv","Tumor","HLA-G_KIR2DL4"
3,2,21,1.19166734841464,-1,"CD4conv","CD8","HLA-G_KIR2DL4"
3,3,21,0.0176640294518257,-1,"CD4conv","CD4conv","HLA-G_KIR2DL4"
3,4,21,0.0402835760211987,-1,"CD4conv","Bcell","HLA-G_KIR2DL4"
3,5,21,0.179126331705301,-1,"CD4conv","Treg","HLA-G_KIR2DL4"
3,6,21,0.0674794632679667,-1,"CD4conv","Macrophage","HLA-G_KIR2DL4"
3,7,21,0.113774200543287,-1,"CD4conv","Endo","HLA-G_KIR2DL4"
3,9,21,2.28582589066926,-1,"CD4conv","NK","HLA-G_KIR2DL4"
4,1,21,0.0121564396137716,-1,"Bcell","Tumor","HLA-G_KIR2DL4"
4,2,21,0.916305406869405,-1,"Bcell","CD8","HLA-G_KIR2DL4"
4,3,21,0.0135823522523641,-1,"Bcell","CD4conv","HLA-G_KIR2DL4"
4,4,21,0.0309751362789001,-1,"Bcell","Bcell","HLA-G_KIR2DL4"
4,5,21,0.137735104072969,-1,"Bcell","Treg","HLA-G_KIR2DL4"
4,6,21,0.0518867930109375,-1,"Bcell","Macrophage","HLA-G_KIR2DL4"
4,7,21,0.0874840745269657,-1,"Bcell","Endo","HLA-G_KIR2DL4"
4,9,21,1.75763364295312,-1,"Bcell","NK","HLA-G_KIR2DL4"
5,1,21,0.0197498391800577,-1,"Treg","Tumor","HLA-G_KIR2DL4"
5,2,21,1.48866650108529,-1,"Treg","CD8","HLA-G_KIR2DL4"
5,3,21,0.0220664340212897,-1,"Treg","CD4conv","HLA-G_KIR2DL4"
5,4,21,0.0503234482730957,-1,"Treg","Bcell","HLA-G_KIR2DL4"
5,5,21,0.22376997223825,-1,"Treg","Treg","HLA-G_KIR2DL4"
5,6,21,0.0842973642030882,-1,"Treg","Macrophage","HLA-G_KIR2DL4"
5,7,21,0.142130134942339,-1,"Treg","Endo","HLA-G_KIR2DL4"
5,9,21,2.85552208448088,-1,"Treg","NK","HLA-G_KIR2DL4"
6,1,21,0.0208900719631964,-1,"Macrophage","Tumor","HLA-G_KIR2DL4"
6,2,21,1.57461283878569,-1,"Macrophage","CD8","HLA-G_KIR2DL4"
6,3,21,0.0233404125711226,-1,"Macrophage","CD4conv","HLA-G_KIR2DL4"
6,4,21,0.0532288109425552,-1,"Macrophage","Bcell","HLA-G_KIR2DL4"
6,5,21,0.236689057598992,-1,"Macrophage","Treg","HLA-G_KIR2DL4"
6,6,21,0.0891641693107266,-1,"Macrophage","Macrophage","HLA-G_KIR2DL4"
6,7,21,0.150335844257522,-1,"Macrophage","Endo","HLA-G_KIR2DL4"
6,9,21,3.0203821556955,-1,"Macrophage","NK","HLA-G_KIR2DL4"
7,1,21,0.0153025572890151,-1,"Endo","Tumor","HLA-G_KIR2DL4"
7,2,21,1.15344759060609,-1,"Endo","CD8","HLA-G_KIR2DL4"
7,3,21,0.017097499766784,-1,"Endo","CD4conv","HLA-G_KIR2DL4"
7,4,21,0.0389915808001827,-1,"Endo","Bcell","HLA-G_KIR2DL4"
7,5,21,0.173381301413065,-1,"Endo","Treg","HLA-G_KIR2DL4"
7,6,21,0.0653152277985768,-1,"Endo","Macrophage","HLA-G_KIR2DL4"
7,7,21,0.110125176849376,-1,"Endo","Endo","HLA-G_KIR2DL4"
7,9,21,2.21251372679222,-1,"Endo","NK","HLA-G_KIR2DL4"
8,1,21,0.00821483457492187,-1,"CAF","Tumor","HLA-G_KIR2DL4"
8,2,21,0.619202461961906,-1,"CAF","CD8","HLA-G_KIR2DL4"
8,3,21,0.00917840917542062,-1,"CAF","CD4conv","HLA-G_KIR2DL4"
8,4,21,0.0209317553947754,-1,"CAF","Bcell","HLA-G_KIR2DL4"
8,5,21,0.0930758619355357,-1,"CAF","Treg","HLA-G_KIR2DL4"
8,6,21,0.0350630147272059,-1,"CAF","Macrophage","HLA-G_KIR2DL4"
8,7,21,0.0591182305849654,-1,"CAF","Endo","HLA-G_KIR2DL4"
8,9,21,1.18773835752206,-1,"CAF","NK","HLA-G_KIR2DL4"
9,1,21,0.0242647715237119,-1,"NK","Tumor","HLA-G_KIR2DL4"
9,2,21,1.82898464106546,-1,"NK","CD8","HLA-G_KIR2DL4"
9,3,21,0.027110953916542,-1,"NK","CD4conv","HLA-G_KIR2DL4"
9,4,21,0.0618276920383732,-1,"NK","Bcell","HLA-G_KIR2DL4"
9,5,21,0.274925137401176,-1,"NK","Treg","HLA-G_KIR2DL4"
9,6,21,0.103568250039446,-1,"NK","Macrophage","HLA-G_KIR2DL4"
9,7,21,0.174621940946869,-1,"NK","Endo","HLA-G_KIR2DL4"
9,9,21,3.50831165404152,-1,"NK","NK","HLA-G_KIR2DL4"
1,1,22,0.00213250366357278,-1,"Tumor","Tumor","FASLG_FAS"
1,2,22,0.00692744995059184,-1,"Tumor","CD8","FASLG_FAS"
1,3,22,0.00635767488282727,-1,"Tumor","CD4conv","FASLG_FAS"
1,4,22,0.000846352403464816,-1,"Tumor","Bcell","FASLG_FAS"
1,5,22,0.0127315964362321,-1,"Tumor","Treg","FASLG_FAS"
1,6,22,0.00283403849488578,-1,"Tumor","Macrophage","FASLG_FAS"
1,7,22,0.000353812948263916,-1,"Tumor","Endo","FASLG_FAS"
1,8,22,0.0111879794092439,-1,"Tumor","CAF","FASLG_FAS"
1,9,22,0.00396035064558473,-1,"Tumor","NK","FASLG_FAS"
2,1,22,0.41379101838371,-1,"CD8","Tumor","FASLG_FAS"
2,2,22,1.34420241278978,-1,"CD8","CD8","FASLG_FAS"
2,3,22,1.23364325663577,-1,"CD8","CD4conv","FASLG_FAS"
2,4,22,0.164226223346535,-1,"CD8","Bcell","FASLG_FAS"
2,5,22,2.47043901728758,-1,"CD8","Treg","FASLG_FAS"
2,6,22,0.54991683952031,-1,"CD8","Macrophage","FASLG_FAS"
2,7,22,0.0686538657261594,-1,"CD8","Endo","FASLG_FAS"
2,8,22,2.17091556393898,-1,"CD8","CAF","FASLG_FAS"
2,9,22,0.768466453205303,-1,"CD8","NK","FASLG_FAS"
3,1,22,0.079834744133754,-1,"CD4conv","Tumor","FASLG_FAS"
3,2,22,0.259343608056602,-1,"CD4conv","CD8","FASLG_FAS"
3,3,22,0.238012884210357,-1,"CD4conv","CD4conv","FASLG_FAS"
3,4,22,0.031684976083182,-1,"CD4conv","Bcell","FASLG_FAS"
3,5,22,0.47663399658498,-1,"CD4conv","Treg","FASLG_FAS"
3,6,22,0.106098170882085,-1,"CD4conv","Macrophage","FASLG_FAS"
3,7,22,0.0132457292704177,-1,"CD4conv","Endo","FASLG_FAS"
3,8,22,0.418845457931949,-1,"CD4conv","CAF","FASLG_FAS"
3,9,22,0.148264026867129,-1,"CD4conv","NK","FASLG_FAS"
4,1,22,0.00243337331770212,-1,"Bcell","Tumor","FASLG_FAS"
4,2,22,0.00790482668678977,-1,"Bcell","CD8","FASLG_FAS"
4,3,22,0.00725466346753071,-1,"Bcell","CD4conv","FASLG_FAS"
4,4,22,0.00096576216545105,-1,"Bcell","Bcell","FASLG_FAS"
4,5,22,0.0145278658081055,-1,"Bcell","Treg","FASLG_FAS"
4,6,22,0.00323388595883666,-1,"Bcell","Macrophage","FASLG_FAS"
4,7,22,0.000403731539818548,-1,"Bcell","Endo","FASLG_FAS"
4,8,22,0.0127664636823382,-1,"Bcell","CAF","FASLG_FAS"
4,9,22,0.00451910669806985,-1,"Bcell","NK","FASLG_FAS"
5,1,22,0.0613002980459427,-1,"Treg","Tumor","FASLG_FAS"
5,2,22,0.199134357386364,-1,"Treg","CD8","FASLG_FAS"
5,3,22,0.182755777565029,-1,"Treg","CD4conv","FASLG_FAS"
5,4,22,0.0243289873168945,-1,"Treg","Bcell","FASLG_FAS"
5,5,22,0.365978576953125,-1,"Treg","Treg","FASLG_FAS"
5,6,22,0.0814664037289916,-1,"Treg","Macrophage","FASLG_FAS"
5,7,22,0.0101705987903226,-1,"Treg","Endo","FASLG_FAS"
5,8,22,0.321606234040179,-1,"Treg","CAF","FASLG_FAS"
5,9,22,0.113843028308824,-1,"Treg","NK","FASLG_FAS"
8,1,22,0.000709410913808387,-1,"CAF","Tumor","FASLG_FAS"
8,2,22,0.00230452527878788,-1,"CAF","CD8","FASLG_FAS"
8,3,22,0.00211498063303055,-1,"CAF","CD4conv","FASLG_FAS"
8,4,22,0.000281552450390625,-1,"CAF","Bcell","FASLG_FAS"
8,5,22,0.00423536597678571,-1,"CAF","Treg","FASLG_FAS"
8,6,22,0.000942787519087635,-1,"CAF","Macrophage","FASLG_FAS"
8,7,22,0.000117701447004608,-1,"CAF","Endo","FASLG_FAS"
8,8,22,0.00372185747295918,-1,"CAF","CAF","FASLG_FAS"
8,9,22,0.00131747298655462,-1,"CAF","NK","FASLG_FAS"
9,1,22,0.653703404126192,-1,"NK","Tumor","FASLG_FAS"
9,2,22,2.12355912534692,-1,"NK","CD8","FASLG_FAS"
9,3,22,1.94889874480628,-1,"NK","CD4conv","FASLG_FAS"
9,4,22,0.259443140326616,-1,"NK","Bcell","FASLG_FAS"
9,5,22,3.90277778767426,-1,"NK","Treg","FASLG_FAS"
9,6,22,0.868753776688779,-1,"NK","Macrophage","FASLG_FAS"
9,7,22,0.108458772031626,-1,"NK","Endo","FASLG_FAS"
9,8,22,3.42959327575707,-1,"NK","CAF","FASLG_FAS"
9,9,22,1.21401653032318,-1,"NK","NK","FASLG_FAS"
1,1,23,0.0393621636505676,-1,"Tumor","Tumor","TNFSF10_TNFRSF10A"
1,2,23,0.108623944794619,-1,"Tumor","CD8","TNFSF10_TNFRSF10A"
1,3,23,0.152130738595563,-1,"Tumor","CD4conv","TNFSF10_TNFRSF10A"
1,4,23,0.184078713881809,-1,"Tumor","Bcell","TNFSF10_TNFRSF10A"
1,5,23,0.157079357750855,-1,"Tumor","Treg","TNFSF10_TNFRSF10A"
1,6,23,0.0562755262231459,-1,"Tumor","Macrophage","TNFSF10_TNFRSF10A"
1,7,23,0.112642648646726,-1,"Tumor","Endo","TNFSF10_TNFRSF10A"
1,8,23,0.0393762780564834,-1,"Tumor","CAF","TNFSF10_TNFRSF10A"
1,9,23,0.072846568913731,-1,"Tumor","NK","TNFSF10_TNFRSF10A"
2,1,23,0.162281779842583,-1,"CD8","Tumor","TNFSF10_TNFRSF10A"
2,2,23,0.447833286078497,-1,"CD8","CD8","TNFSF10_TNFRSF10A"
2,3,23,0.627202489355504,-1,"CD8","CD4conv","TNFSF10_TNFRSF10A"
2,4,23,0.758917156715871,-1,"CD8","Bcell","TNFSF10_TNFRSF10A"
2,5,23,0.647604587456942,-1,"CD8","Treg","TNFSF10_TNFRSF10A"
2,6,23,0.232011955393066,-1,"CD8","Macrophage","TNFSF10_TNFRSF10A"
2,7,23,0.464401542325018,-1,"CD8","Endo","TNFSF10_TNFRSF10A"
2,8,23,0.162339970518628,-1,"CD8","CAF","TNFSF10_TNFRSF10A"
2,9,23,0.30033081930381,-1,"CD8","NK","TNFSF10_TNFRSF10A"
3,1,23,0.144950121488772,-1,"CD4conv","Tumor","TNFSF10_TNFRSF10A"
3,2,23,0.400004789735249,-1,"CD4conv","CD8","TNFSF10_TNFRSF10A"
3,3,23,0.560217401598188,-1,"CD4conv","CD4conv","TNFSF10_TNFRSF10A"
3,4,23,0.677864971487169,-1,"CD4conv","Bcell","TNFSF10_TNFRSF10A"
3,5,23,0.5784405601148,-1,"CD4conv","Treg","TNFSF10_TNFRSF10A"
3,6,23,0.207233129644589,-1,"CD4conv","Macrophage","TNFSF10_TNFRSF10A"
3,7,23,0.414803559862863,-1,"CD4conv","Endo","TNFSF10_TNFRSF10A"
3,8,23,0.14500209741343,-1,"CD4conv","CAF","TNFSF10_TNFRSF10A"
3,9,23,0.268255553933029,-1,"CD4conv","NK","TNFSF10_TNFRSF10A"
4,1,23,0.131701436398569,-1,"Bcell","Tumor","TNFSF10_TNFRSF10A"
4,2,23,0.363443678648593,-1,"Bcell","CD8","TNFSF10_TNFRSF10A"
4,3,23,0.509012588110665,-1,"Bcell","CD4conv","TNFSF10_TNFRSF10A"
4,4,23,0.615906972082465,-1,"Bcell","Bcell","TNFSF10_TNFRSF10A"
4,5,23,0.525570119264874,-1,"Bcell","Treg","TNFSF10_TNFRSF10A"
4,6,23,0.18829167277157,-1,"Bcell","Macrophage","TNFSF10_TNFRSF10A"
4,7,23,0.376889816276632,-1,"Bcell","Endo","TNFSF10_TNFRSF10A"
4,8,23,0.131748661636225,-1,"Bcell","CAF","TNFSF10_TNFRSF10A"
4,9,23,0.24373654476454,-1,"Bcell","NK","TNFSF10_TNFRSF10A"
5,1,23,0.156788609302208,-1,"Treg","Tumor","TNFSF10_TNFRSF10A"
5,2,23,0.432674316189998,-1,"Treg","CD8","TNFSF10_TNFRSF10A"
5,3,23,0.605971946772599,-1,"Treg","CD4conv","TNFSF10_TNFRSF10A"
5,4,23,0.733228127596886,-1,"Treg","Bcell","TNFSF10_TNFRSF10A"
5,5,23,0.625683442365479,-1,"Treg","Treg","TNFSF10_TNFRSF10A"
5,6,23,0.224158447503171,-1,"Treg","Macrophage","TNFSF10_TNFRSF10A"
5,7,23,0.448681743875192,-1,"Treg","Endo","TNFSF10_TNFRSF10A"
